,x,y,z,F
0,-62.29317839133446,-55.67045408577136,18.833962093152195,-5705.040857094515
1,48.23729095818629,68.52998679410959,-3.3319526115320457,7007.920036550052
2,64.24066128473146,52.6724545199809,9.075264539597484,5496.714714931476
3,55.18711609570508,97.65779787517093,-80.14549878464652,9712.839030940979
4,25.477189159940878,72.5284711045876,-9.456110936385159,7328.658547657563
5,-54.306908767541586,-35.974856156795894,-41.80311282854425,-3894.42155569074
6,18.05369817869267,-48.516153493897306,5.426043274448801,-4809.753055857535
7,-28.172214060883974,-43.67098491532775,-49.78345079183049,-4621.914715735201
8,44.77827669501963,-74.77157371785638,-65.77326791883593,-7599.45689760485
9,90.88284574069056,-54.03283130863525,-82.53341939140478,-5442.54314688919
10,-45.371762812704496,95.27800071835372,91.53090718993974,9739.657753317904
11,-94.92619795457205,-22.839681692009634,36.22777546524918,-2439.6114055084868
12,-52.46871447634221,13.857160466960593,59.02242862105291,1435.4462942519922
13,-72.04511848745412,79.14076534718683,11.631188248881003,7794.348680827119
14,-61.18876736765904,-33.89211839956505,23.886912865833352,-3497.4435881429226
15,94.80238819028074,-94.74194585087065,50.49514465851095,-9105.230292598244
16,24.25465364785471,38.449996705085596,5.133405027243356,3946.282273469037
17,59.4017500949802,40.22985621644253,-65.9871547496766,3997.264671875226
18,-45.55448343965729,-12.994212381954966,94.56703937926167,-1132.6575797356575
19,93.58399392849614,-2.941454015166272,-53.624713734307946,-209.69539384698123
20,11.046082968372701,71.08309031099867,-45.128450267938106,7032.1028977896685
21,2.9802332657576898,38.09951373410604,44.3959650578268,3976.5754740634948
22,91.3350855137655,-84.81131628884779,79.89670361974203,-8024.258188020545
23,-39.81016445976158,43.33338890778401,-70.90274847478422,4024.0433061375047
24,-1.6208905574373773,-53.81796673752266,49.01973939040661,-5259.111689255533
25,-58.3622137954964,85.48682536628459,67.64822806300256,8645.304579097301
26,58.36831715566032,-59.156788710214926,-42.178526360034716,-5919.10424093783
27,-79.80033198123616,61.49166746884879,-33.30231065419362,5858.369451167936
28,10.80249376843652,-66.95206825348421,86.75844294207042,-6426.759783949201
29,-99.80636141824051,40.410769187203954,-33.55855745486298,3684.5537242349997
30,-1.5578896541222065,71.72531903130613,-63.31996523788408,7005.233756118016
31,14.657238058245952,-51.3512666333219,71.91007511300467,-4895.04779154503
32,11.930140181060622,-88.11952549905774,54.43562797370052,-8652.566351370013
33,39.09010300859046,-21.760726579719616,-75.1086712261753,-2316.656462455804
34,93.81408291059734,-61.912447728702126,-25.28430286544392,-6046.618792848444
35,-87.28768266086114,-43.78319631391976,-33.613590630212386,-4743.084378265308
36,-53.70912016420852,37.89981964487791,15.516666864794743,3711.6803977983914
37,69.76157986626632,-65.53120593620345,89.9292395288125,-6113.7341341389665
38,-16.897331201465775,23.75891737719178,19.855171418321333,2404.216331856744
39,92.88630647295429,80.71087797356165,15.792783494349734,8413.5498621973
40,-49.08574281481075,39.91460719221763,50.02488349476775,4035.147112865577
41,0.9270563327168873,9.755226835361071,37.410854208488274,1100.449901648262
42,-7.29516017541539,-13.497754052782511,-81.02547911321831,-1630.9042332628342
43,48.37043194001751,60.84169266629357,-46.54682192739432,6099.842704819317
44,37.29197510826921,51.12179256629514,25.78886872000919,5320.129260657155
45,40.468765353521974,-83.33362082290662,-45.827743183122216,-8408.996089198854
46,-30.975878661136335,-32.843760417002144,94.88909038170027,-3086.895932932801
47,11.535750687460052,22.043750825028027,-58.868206798144705,2061.8141018239576
48,-27.643750557129707,82.31023882797848,31.829599158248982,8297.029439836473
49,-43.487650745011486,-79.88527955219095,-84.31732628972301,-8411.572456371405
50,-93.1042521980144,80.79839809662656,-97.44423933634965,7561.0259840693425
51,86.0156048140874,47.42662795158233,3.9328475873319633,5012.5460949435
52,44.149062696279486,87.3633118757092,-39.496636273585,8775.940976942496
53,-2.621738001859768,-98.48881267193639,-71.1830822547939,-10128.879854477093
54,-35.45631570331568,52.48725402008202,-43.37538002071475,5042.320628425527
55,-11.838149843516561,7.729353464031632,93.48092316783948,1038.2989187062817
56,-79.37133708410786,-62.88188452709762,86.10533020517809,-6264.874314372798
57,-73.67087426837955,23.07800200864338,78.88829993816034,2366.9150983838877
58,80.65009220554546,82.06970844827973,75.13713756834247,8703.286497817131
59,43.83360274682332,94.51695303892845,-87.30616768349728,9343.825450129047
60,-0.36487969849132185,13.235548472198104,-58.394174033235124,1145.7309556299674
61,-58.33996036397462,-34.07073993443615,29.113030074568258,-3491.2335050656948
62,45.56658867385087,1.520168985596328,25.057414739622615,355.35905104395715
63,-92.6155832928622,-0.29898005227377666,-83.04640193837531,-542.7023550102634
64,81.89080171798321,-96.40397574120468,0.17812531111951557,-9465.438010454012
65,41.189888268256084,13.536787881315675,-7.041822058275542,1450.289383343217
66,-88.1175725211972,-45.85632130123805,-84.15858189779833,-5112.479069734254
67,74.85784665897654,-30.903436735649876,-33.21299875318773,-3006.6538674596095
68,-79.77782168681367,-82.24525377911174,-77.61464665670059,-8726.340984712071
69,97.41034332674693,-41.31930082649797,70.18304237529992,-3667.313159319235
70,-14.201614067736031,-82.62497465051018,-62.07057303107442,-8537.41390987308
71,-24.089441990197244,-71.18526944314354,-94.59746566599243,-7516.788272304103
72,-22.419056738198535,-94.13747505246076,-97.4192684057897,-9827.80817799839
73,91.91587370500943,-40.32245451149172,-72.59793657682421,-4030.6266982619095
74,-70.05823963762458,-10.310766605986956,59.9395300304227,-1038.364939799236
75,-7.396416486392042,-39.052810219326695,99.56868335277636,-3632.1078891666198
76,-6.940854317327364,-54.76830487081834,78.97933855505718,-5274.962285221979
77,7.933515120147547,-49.91997999015327,-48.96918158590209,-5149.236035629456
78,19.984089393637646,3.879520050284242,-54.15221791911202,274.0915612774374
79,-94.83632398026755,-70.65441665642979,90.59209579424677,-7073.957706067067
80,-98.29992627465884,24.855060362676284,-29.372952179077956,2138.449229588007
81,-26.222671582586216,14.303467803938673,98.58151070562195,1675.918681649376
82,38.24305849195494,-62.74134446933781,38.24288884293347,-6081.4048011063815
83,-83.89346460685746,2.916269954759329,-92.66170571444343,-226.0656546361994
84,-66.86072597740949,-4.221309534424904,19.573262430443577,-544.4968847408662
85,-52.04653927916101,2.167897794793248,12.61362182219483,116.0257371543387
86,54.85561979235209,90.47986343008313,57.69631237992695,9423.596394438924
87,82.85860898192507,-89.39353238218834,31.979226226255605,-8658.351600652011
88,-69.59499014831367,-83.33052457917222,70.44385362604407,-8342.59199296381
89,68.43102009060487,20.21017994384944,49.386831902299434,2372.2891156365586
90,38.934513625538926,-40.52359378446302,-27.599920142934195,-4053.49512579808
91,96.33408599395224,-19.741463882547293,95.40229961980094,-1422.4396741221424
92,-6.05087353057101,7.509208053203807,-29.105602232364916,646.7887463616188
93,-96.85692737590253,11.208922315800791,46.220426073596656,1008.4170639024078
94,5.79385476286987,-16.144442418070426,4.262456506997594,-1593.3764586416582
95,56.9532505679602,-62.92382880293981,70.22757001072597,-5948.403750669535
96,-14.232848210320114,53.55290072539512,11.320591581387035,5378.940650097822
97,-14.258534218723142,79.54481454043781,97.47772324065664,8261.730231981004
98,-84.58386376482036,-47.40297959022159,-52.67208529275331,-5159.395642713319
99,16.456390216408806,67.05374903991239,-13.901437405077033,6739.9627826559245
100,-15.49607641408619,20.106701492611805,50.740650276222055,2138.0060874085684
101,-72.82415555322356,93.50263961546707,15.902549203794209,9249.017367202174
102,-66.68061306084714,-25.083598301653737,88.06840987661508,-2425.4841970537227
103,89.28447230168862,70.36837862328142,-70.51277039358617,7093.199393299153
104,70.707628316372,21.77572106633687,42.02080942985555,2512.674757053962
105,-96.12217045201317,-98.65375822083043,24.734427163193075,-10098.284713516172
106,93.54867929672943,-96.78395748001091,50.72913442324281,-9313.126619413244
107,-49.65824601458655,-3.0719505711222865,-20.69085293486326,-508.718800534064
108,37.83434066370086,26.345256846614618,-33.37801854986229,2645.6826615405857
109,-28.04113028676612,-18.58294816825672,-69.47442705562581,-2162.069454145709
110,-21.944948705476136,-52.9464716547158,65.94172589823677,-5173.6104069781295
111,45.5569846301471,-10.634721603742463,34.36466659338382,-836.9920948838392
112,36.038978372550076,15.724894532798302,16.682704173122232,1730.7268571331078
113,58.84671804590414,-93.08782235169566,-76.30599587219133,-9435.085085942294
114,-73.36607553165928,35.31384677925476,-5.015696298482226,3333.8542928186275
115,-56.367414068892316,9.72643114336465,21.82984056550974,892.864799358287
116,26.950532736172278,-50.44977282110494,-57.95215128574416,-5179.004504846026
117,83.03753947822605,22.437627206205946,86.36694899848837,2752.0317126277628
118,-74.58118479501164,-48.00148473206383,27.87932211007889,-4939.295928479992
119,-79.3179273058626,-83.08953987340146,65.32136090627924,-8360.893374372516
120,28.970058478061702,48.761021321271414,78.32785513571366,5225.306762147102
121,-48.34334345225588,53.56570044488754,87.0261337237261,5525.343376672838
122,-71.32296684364626,56.89020889998187,-98.40473800023399,5214.4432233354755
123,5.809535677182424,-97.60460646194001,-9.35688277223457,-9822.866880363727
124,26.898137015129507,-92.91182285268043,-58.893311221626576,-9449.54008362813
125,-2.3875639555352706,-59.267664720559374,83.21093922873231,-5701.474735223773
126,-69.2487400521255,7.218471258872157,-76.3906612006533,297.23040128103503
127,-54.77011143175701,46.93083781662688,-23.351607645966894,4494.306495209066
128,-46.78436368785013,-76.35021463221712,50.63675931015453,-7641.289441940871
129,14.425225907777445,-70.18279402317958,-77.76703789394064,-7258.471266429277
130,-47.49811477733563,-39.146366344505836,56.688276949716936,-3885.23355942407
131,60.12874144208166,-19.487163036268768,-27.799726249862644,-1882.3498561644524
132,-9.812142779239096,7.229520637338638,65.82169570341182,906.6798185952576
133,-22.110949289711897,61.43250552037398,-1.0512351657365144,6110.559844912199
134,-94.574485145183,78.24008679738284,43.72074273297437,7743.400544701164
135,-98.29524203559498,41.50209842205922,60.10589805727034,4092.5966670902603
136,6.755813232042243,57.16207219963522,28.64868439983411,5853.155154951087
137,73.35353692424172,21.67854352917105,-81.37115452883086,2122.4548987055323
138,89.93631848493962,33.85640605308049,96.27555164750777,3949.497923423222
139,-46.50579800960863,65.38259971182444,39.34812516982916,6568.152927099562
140,-6.210008234387729,29.662476700328938,75.22086128690975,3200.51093786699
141,-13.719702228264481,-29.843195400388396,-21.995102029420295,-3105.6333128136707
142,17.306775737791753,32.51251376466152,13.848714171178415,3358.0605163789755
143,24.42186189520217,-29.538647892511946,75.96848283000824,-2663.5869638088784
144,14.682157105493005,81.62707785367982,8.89331916420528,8271.371310965325
145,84.11237865367386,79.4094582571168,64.73740762946417,8412.668916289542
146,-11.090931695520283,54.92237199471194,-5.644941928155504,5471.816615640617
147,18.59568444108615,-83.86960702004751,-14.977428992891205,-8425.401587036818
148,-98.39021380653345,-88.31856888323546,-65.19162768438518,-9348.27298195356
149,43.36610716821073,22.879495693513505,-68.46487218971973,2202.1817540712264
150,-72.09708309772185,-58.675834238705484,-73.52328951668095,-6323.88244718187
151,-40.99492803846352,60.93654339953349,66.98053728248064,6223.112348673305
152,54.524652596067085,7.159771861998124,-38.828684108202125,745.7875984217624
153,-62.6760395503462,38.002793587931706,81.67461521641096,3905.4981972338965
154,71.65971093898139,-88.37896403145196,-93.93861662502412,-8982.412587966885
155,-61.36805958420886,65.26034223408212,73.2199184880898,6621.876350210621
156,-39.26637383544349,-95.00581125441869,-26.40155825786772,-9737.76292999159
157,-88.03161382448349,-13.69255378977769,-20.506920269627997,-1679.8210413205527
158,-90.23274403505958,57.769038480956624,93.20620007246484,5853.326793900497
159,53.838979118962754,45.248087937732976,-19.40678809378977,4632.814325004827
160,-53.37707350809675,31.479417053640958,-90.42966869085602,2734.4931695545265
161,54.139683405738964,-68.8252024060738,27.782289922821036,-6682.4855880691475
162,-24.869743471895276,90.63295416971795,-48.57233749205279,8888.413913992783
163,3.8825053019708236,-11.497145761960766,93.4991641062418,-851.1721655934385
164,-41.16804667003633,28.177281422786848,-7.216371930928659,2697.240139456013
165,14.146448423345475,-33.230909148238965,-42.741247191578836,-3435.528964113557
166,97.5565650100647,7.840058484003464,85.4183863476589,1321.4598688442063
167,31.230602032491618,-77.46362178152953,-50.23130853636657,-7858.005539782103
168,-72.95396334537472,55.529510684345865,56.819231571640415,5560.908291618749
169,-6.726521253192061,37.805879639175345,10.435810896325634,3813.992143234559
170,-18.341658224451393,-8.545121904251403,-99.39930451028096,-1220.9162790831635
171,66.66783668300954,51.35164785971938,-22.037299083259327,5272.829923508621
172,-84.2921378529981,-18.752533033327467,55.06828955464201,-1940.758869852157
173,37.85698104418847,95.98387633908393,-78.47291736561843,9502.756111674411
174,-6.558294693494588,-92.8723247420572,94.57282079183184,-9054.387848085044
175,-58.950254712210246,-7.883119772458528,-35.16734882861164,-1062.9790226418872
176,-63.03435818331262,-83.07233488398775,-80.9633675634336,-8774.468511149254
177,38.675233916609244,-40.08212310543495,-74.98164241042946,-4158.686003195043
178,-35.44208531364606,-57.39513949514545,43.00118689705866,-5729.461270959805
179,37.60635194583054,34.22993384425561,62.289057026683935,3738.0207040904475
180,-12.86043291389889,-87.56246053002812,-91.40092661050315,-9122.130665109185
181,-21.159291497402833,74.95639988806974,-69.89722093339583,7256.012782954701
182,52.497472713336606,-78.08144292067547,-36.86710518360756,-7820.301867521135
183,-1.499426548118521,-3.971323331402459,18.97752571319687,-343.57442527601313
184,97.95816442499304,20.78299002226069,17.460011761110536,2409.8212058731806
185,10.825458342104838,82.21448357871617,-60.81829868733184,8100.916596892798
186,26.181035560453097,93.61089393243054,98.33309384425627,9787.984096903561
187,-61.94224596143434,64.62169459580329,-15.347360978175814,6277.888964826358
188,53.228853781309766,72.87846374409267,-82.5031542016028,7209.784203692172
189,-83.99291758909122,-26.888524792464665,-54.530233491767596,-3101.9239400348984
190,34.640809242411535,-3.756368697426595,16.440672623045913,-231.7016171779112
191,-47.86653132769925,-39.63838631054604,-85.58292643646881,-4382.640743035431
